HouseID,Area_sqft,Bedrooms,Bathrooms,Floors,HouseAge,Garage,LocationScore,SchoolRating,CrimeRate,DistanceCity_km,Price
1756,4601,5,5,1,37,3,7,2,5,22,6114172
1757,740,6,3,1,0,3,9,2,2,9,6350642
1758,2659,5,3,2,26,3,10,5,1,48,5727142
1759,3409,6,1,3,1,2,9,9,2,6,6504615
1760,1260,6,5,1,11,3,8,9,2,43,7369503
1761,978,4,5,3,17,1,3,10,2,1,5509304
1762,2545,3,5,3,22,0,4,1,9,8,3398968
1763,1399,2,1,3,29,3,1,9,3,32,2576414
1764,983,4,2,3,28,3,7,7,4,44,4460452
1765,3160,5,1,3,13,2,8,1,8,31,4339467
1766,2271,4,1,3,11,1,9,3,7,31,3836734
1767,3862,5,4,3,28,1,3,6,9,18,4904803
1768,4217,1,3,3,11,2,5,10,8,3,3621239
1769,2648,3,1,3,8,0,9,2,10,45,3203219
1770,1236,4,3,1,6,3,1,9,9,29,4119357
1771,3224,2,3,3,31,1,9,7,10,40,3585181
1772,728,4,2,2,39,2,9,2,6,18,3889523
1773,609,3,3,1,28,3,10,6,4,26,4615918
1774,1829,2,1,3,29,2,9,6,5,12,3243537
1775,1065,3,3,3,2,2,2,10,8,5,4162400
1776,3221,2,5,1,2,1,3,10,4,49,4370693
1777,4222,6,2,1,8,0,7,10,9,10,6154931
1778,2898,1,1,3,33,1,8,1,9,34,1320997
1779,4407,5,4,1,37,0,3,1,2,26,4953207
1780,3959,1,5,3,14,0,8,7,10,18,3549175
1781,4414,5,5,3,3,3,10,8,1,39,7298701
1782,1355,4,3,1,27,2,10,6,9,17,5057147
1783,637,1,2,2,17,3,7,3,2,5,2589566
1784,3282,5,2,3,26,2,10,5,2,20,5350535
1785,2513,2,1,1,0,3,2,8,9,7,2929836
1786,1226,6,5,1,12,1,3,1,5,15,5909653
1787,4551,6,1,3,11,0,8,6,7,22,5144953
1788,3955,5,5,2,5,2,10,5,4,4,7046927
1789,4061,1,4,1,13,1,9,4,4,44,3398555
1790,740,4,4,2,35,3,9,6,2,47,5425316
1791,3625,4,5,2,10,0,7,4,3,18,5152689
1792,4730,4,4,2,30,0,1,8,5,14,4488135
1793,1646,3,5,2,22,1,9,7,9,50,4451772
1794,3865,6,1,1,23,3,3,4,5,9,5253343
1795,3481,1,3,2,22,1,1,4,6,36,1886757
1796,4359,2,5,2,14,2,6,3,9,50,3980811
1797,3608,5,2,2,36,0,6,10,2,49,5132214
1798,1238,5,1,3,9,1,3,8,4,25,4526418
1799,1382,4,3,2,20,2,1,5,3,13,3798753
1800,1077,5,1,3,32,3,1,1,9,44,3123296
1801,4950,5,4,2,22,3,5,2,10,44,5511127
1802,4329,4,3,3,28,2,9,6,10,19,4745789
1803,4040,6,1,2,36,1,1,1,3,33,4194214
1804,4887,4,3,3,13,3,10,6,7,31,5781762
1805,4789,6,2,3,0,1,3,5,9,18,5108283
1806,733,3,3,3,21,1,8,4,4,11,4057137
1807,1593,6,4,1,2,1,5,6,6,37,5775986
1808,1838,5,4,2,32,3,10,8,5,43,6215604
1809,3383,3,4,3,18,0,2,10,7,22,3944529
1810,4845,2,4,2,36,3,6,6,1,9,4471786
1811,1974,6,1,1,28,0,9,1,6,2,4784659
1812,3456,5,1,2,3,3,5,8,10,12,5212878
1813,1144,4,2,2,28,0,10,4,1,14,4283778
1814,2478,4,2,3,40,3,7,2,6,40,3793214
1815,2882,1,2,1,15,3,3,6,8,38,2401520
1816,3289,4,4,2,23,3,2,6,9,42,4420692
1817,3805,5,3,1,10,1,9,9,2,31,6451165
1818,3285,6,3,2,15,2,8,4,3,32,6516351
1819,4242,6,2,1,18,1,5,1,9,34,4904341
1820,1610,6,2,2,20,2,10,8,7,16,5899364
1821,3726,6,2,2,18,2,2,9,4,46,5499578
1822,4282,6,2,1,18,3,3,6,3,25,5629851
1823,3906,1,1,2,26,0,8,1,6,11,1509116
1824,4384,4,5,1,16,2,1,9,5,8,5391686
1825,2867,3,1,1,14,1,5,7,2,9,3800271
1826,942,4,1,2,4,0,7,6,6,23,4002149
1827,1134,4,1,2,6,0,10,1,10,19,3248570
1828,2488,2,2,1,28,2,3,2,3,21,2561600
1829,4046,6,5,1,39,3,10,9,8,5,7261013
1830,3124,5,1,1,22,1,7,5,10,29,4037605
1831,2824,3,1,1,35,0,7,1,5,45,2799806
1832,3071,5,2,1,40,0,1,4,5,3,3404538
1833,3015,6,4,3,19,1,4,2,7,43,5248715
1834,4446,4,4,3,33,1,8,9,3,13,5451355
1835,1100,6,2,3,35,1,8,7,3,40,5506785
1836,806,2,1,2,20,0,6,9,1,36,2372296
1837,730,4,3,2,14,0,7,6,6,20,4077677
1838,3048,2,3,1,30,1,7,5,9,27,3332226
1839,4746,3,4,3,10,2,1,3,5,23,4275298
1840,3460,5,3,1,28,0,5,3,1,9,4782612
1841,4921,4,3,2,12,0,3,3,2,33,4228747
1842,4022,6,2,3,38,2,2,4,8,26,4723355
1843,822,1,1,3,16,0,6,7,5,33,1874842
1844,4359,3,2,1,32,2,9,10,6,25,4496261
1845,1620,5,4,1,21,3,8,4,6,18,5776925
1846,797,4,3,1,27,0,1,1,3,11,3314140
1847,1518,6,1,2,24,1,2,10,10,36,4148800
1848,1726,3,2,1,31,3,9,1,2,2,4019801
1849,3536,5,4,1,12,2,2,4,4,15,5104660
1850,3228,5,1,3,30,2,3,7,5,7,4346297
1851,2525,5,2,2,40,0,8,3,5,42,4358478
1852,900,4,3,1,5,0,7,6,5,6,4627335
1853,3166,1,1,2,28,0,5,8,9,10,1759206
1854,2941,5,4,3,24,3,7,10,9,24,6025925
1855,4863,6,4,3,32,0,10,2,5,24,6266695
1856,3850,5,2,2,6,0,6,1,3,42,4539164
1857,3020,1,1,3,14,3,7,9,7,43,2640894
1858,968,5,1,2,37,2,6,10,8,1,4422685
1859,2060,4,1,1,10,3,6,3,1,39,4131116
1860,1401,5,1,2,32,0,9,4,9,3,3806466
1861,3628,2,2,2,29,0,2,2,10,26,1831143
1862,2261,2,2,3,17,0,5,9,8,5,2998555
1863,2317,3,3,1,16,0,5,9,10,1,3474454
1864,4715,5,1,3,12,0,3,5,5,29,4115210
1865,1227,5,5,2,3,2,6,8,6,20,6087266
1866,3279,5,1,3,6,3,2,1,6,28,4153003
1867,2011,4,1,2,22,3,9,2,4,13,4010408
1868,1997,1,5,3,13,2,2,5,9,13,2820274
1869,1639,4,1,3,25,3,2,3,10,7,3227523
1870,4767,6,3,3,32,0,4,7,6,45,5688521
1871,967,5,2,1,27,0,4,4,2,28,3822376
1872,1995,4,2,3,32,0,3,6,1,9,3422357
1873,4550,4,4,1,38,1,7,6,7,23,5075518
1874,4933,3,5,2,14,3,9,2,3,4,5619983
1875,3205,1,2,1,39,1,9,7,3,27,2767850
1876,1006,2,1,3,35,0,10,3,7,39,2139757
1877,2339,4,5,3,30,0,5,10,10,1,5034000
1878,3861,4,1,2,0,2,5,9,7,13,4808306
1879,4006,6,1,3,8,2,5,9,6,25,5361542
1880,1359,1,3,3,2,0,10,3,1,11,3012136
1881,4727,6,4,1,2,1,5,7,8,21,6313568
1882,3460,1,3,1,5,2,9,4,8,17,3379025
1883,2807,2,3,1,3,3,4,1,9,25,3081363
1884,2010,1,5,3,9,1,5,9,1,42,3587494
1885,1680,5,3,1,12,2,7,1,9,7,4707746
1886,4254,4,4,1,21,0,9,5,9,47,5174609
1887,1818,6,3,3,34,0,3,2,5,16,4521798
1888,680,6,1,3,11,0,1,7,4,3,4096346
1889,1614,1,3,2,9,0,7,2,5,41,2378287
1890,1687,5,5,1,17,1,5,7,10,37,5553804
1891,1109,1,2,1,1,0,9,5,6,45,2584789
1892,3419,1,5,3,23,2,8,6,9,35,3803895
1893,3808,3,2,3,23,0,6,9,2,31,3980063
1894,879,3,3,2,32,0,6,10,4,35,3960227
1895,803,5,5,2,21,2,7,8,3,16,6034474
1896,1091,2,3,2,17,3,6,8,8,40,3582249
1897,2744,4,3,1,30,0,5,9,10,6,3907149
1898,3347,5,1,1,13,3,8,6,2,39,5225242
1899,2647,2,1,1,32,0,7,7,5,19,2214940
1900,1637,1,1,2,18,0,8,8,7,1,2416949
1901,1906,3,5,1,24,3,4,6,9,39,4395136
1902,3434,1,2,2,20,2,3,10,10,21,2263318
1903,2282,2,3,1,12,2,8,9,3,46,3888859
1904,2509,6,2,3,2,2,9,9,4,46,6623829
1905,1718,1,2,2,24,1,8,6,3,6,2322852
1906,4426,5,3,2,15,3,9,10,2,24,6469996
1907,1300,6,3,2,23,2,9,6,5,24,6166851
1908,4450,6,3,3,6,1,5,1,4,46,5639311
1909,4913,2,4,3,34,0,1,6,8,42,2650035
1910,2412,6,1,1,38,0,2,5,9,42,3711735
1911,3796,6,3,1,11,3,3,5,1,33,6168188
1912,1964,1,5,1,15,1,2,5,1,32,3145784
1913,722,2,3,2,34,0,4,1,9,50,1823562
1914,4516,3,4,3,25,2,2,7,4,27,4096060
1915,1857,5,5,1,32,1,5,2,4,7,5456448
1916,3329,1,3,3,0,0,10,5,2,25,3407113
1917,1991,5,1,3,8,0,2,5,9,37,3471384
1918,3365,2,3,3,18,0,7,6,7,24,3330593
1919,4377,1,2,2,2,0,7,8,8,50,2925411
1920,1013,1,2,2,8,2,8,2,1,37,2903538
1921,2651,2,4,1,4,0,7,10,4,44,4360652
1922,3771,4,5,1,2,1,10,7,2,32,6465401
1923,3249,3,4,1,17,3,1,7,4,8,4517355
1924,898,5,1,3,31,3,9,8,8,11,5088696
1925,2947,4,1,1,21,1,10,5,8,10,4115553
1926,1103,2,4,3,1,2,2,4,2,36,3609789
1927,1408,1,2,2,7,1,1,6,8,39,1714443
1928,2513,6,4,3,22,0,4,4,10,2,5545399
1929,3321,1,2,3,9,3,5,7,8,20,2564949
1930,4258,3,3,2,4,1,9,8,3,12,5010889
1931,608,1,5,2,14,0,6,6,8,6,2831935
1932,940,2,3,1,35,2,6,9,1,34,3517657
1933,4196,6,3,2,19,0,10,9,1,10,6503130
1934,3413,6,4,2,6,1,5,3,5,24,6079997
1935,4345,4,5,2,18,0,8,1,8,19,5142493
1936,1615,5,2,1,35,0,8,10,8,50,4324330
1937,3681,5,5,1,11,3,5,10,2,36,6719277
1938,2644,6,1,3,6,2,8,10,5,24,6191541
1939,4762,2,1,2,32,3,5,10,1,3,3704299
1940,2490,4,3,2,1,3,4,10,9,26,4880458
1941,3258,2,5,1,39,2,8,3,9,37,3800485
1942,1985,3,5,3,20,0,5,10,6,3,4653377
1943,2249,3,4,3,39,2,10,8,4,38,4621787
1944,3365,3,4,3,17,2,8,8,8,18,5180089
1945,2446,5,1,2,9,3,5,7,2,8,4844528
1946,3077,4,3,2,31,1,7,2,2,35,4527136
1947,3326,5,2,3,19,2,9,9,10,41,5163063
1948,1242,2,3,2,27,3,3,2,3,39,2517676
1949,4248,3,1,1,25,1,4,4,2,1,3449732
1950,3493,2,3,2,11,3,1,6,5,33,3470656
1951,4642,4,1,2,30,0,2,2,7,21,3186913
1952,2977,1,3,2,10,0,3,3,7,26,2307227
1953,1281,2,3,2,27,3,2,6,2,23,3056297
1954,2913,6,2,1,6,3,4,5,9,44,5508491
1955,1429,3,4,2,39,1,9,4,8,19,3861129
1956,2968,6,5,2,35,3,8,5,2,24,7181000
1957,4576,2,4,1,17,2,2,4,9,45,3181692
1958,2263,6,4,2,22,1,9,9,8,23,6470708
1959,2362,2,4,1,15,0,6,1,5,37,3389956
1960,1352,5,5,2,32,2,7,2,3,20,5645558
1961,1190,1,2,1,36,0,9,6,2,29,2568672
1962,4718,4,1,3,20,3,7,9,10,16,4608788
1963,2578,1,5,1,2,0,1,5,10,21,2630473
1964,817,4,1,1,36,1,6,7,9,32,3327331
1965,2785,6,2,1,33,3,8,3,2,25,5662889
1966,633,4,3,2,7,2,6,8,5,4,4974735
1967,3360,5,2,2,34,1,4,1,9,30,3635032
1968,3831,2,1,3,26,0,2,4,6,3,2072939
1969,1992,5,4,3,18,2,9,2,4,10,5900176
1970,3163,5,5,3,36,1,4,8,10,39,5539705
1971,2612,2,2,2,10,1,2,5,3,1,2964398
1972,2810,6,2,1,9,2,9,1,4,25,5577417
1973,1840,4,3,3,16,1,8,7,4,45,4572254
1974,1381,6,5,2,5,0,2,3,4,13,5845965
1975,4882,1,2,1,14,3,5,10,1,20,3750316
1976,4883,3,1,2,31,1,7,9,8,28,3402523
1977,3593,3,1,1,25,3,3,8,4,37,3467595
1978,2365,1,2,1,29,0,1,1,2,14,1424500
1979,1403,2,2,3,27,1,4,4,7,28,2284043
1980,3010,2,1,2,17,1,2,2,10,3,1578302
1981,4327,4,5,3,37,2,7,9,7,36,5442225
1982,1365,2,4,1,20,0,5,9,4,32,3266393
1983,1597,6,2,1,3,2,9,7,1,40,6075503
1984,1113,3,4,2,27,1,4,2,2,39,3301282
1985,1240,4,1,1,15,1,4,5,5,38,3475608
1986,3937,3,5,3,21,2,5,7,8,23,4808984
1987,2252,4,2,1,8,1,1,4,2,18,3622287
1988,2556,5,4,2,39,2,9,6,7,4,5638664
1989,2548,3,4,2,30,1,5,4,5,10,4189020
1990,4125,1,2,1,4,0,1,3,1,31,2028293
1991,2302,5,3,2,18,1,5,7,1,44,5457396
1992,2645,4,2,2,34,0,9,1,4,38,4016432
1993,2423,6,1,1,21,1,7,4,1,37,5294408
1994,2062,1,4,1,24,3,3,3,10,50,2170676
1995,678,3,2,2,26,2,6,6,5,32,3141623
1996,1814,4,3,2,11,1,10,9,7,45,5186446
1997,2817,2,3,2,8,3,3,3,3,18,3565934
1998,2932,2,2,1,8,3,7,5,9,34,3622988
1999,1047,2,2,2,14,2,9,8,4,11,3504526
2000,4518,5,4,1,23,3,8,6,3,12,6233513
2001,4152,3,2,2,9,3,10,5,9,48,4383123
2002,4826,1,5,1,40,1,1,5,4,37,3051751
2003,850,6,5,1,9,1,6,3,5,49,6123027
2004,2611,5,5,1,29,2,1,4,1,30,5275058
2005,3432,4,1,3,6,1,4,5,6,40,3788317
2006,944,3,2,3,20,0,8,5,1,47,3273219
2007,3893,3,4,3,27,3,8,1,6,35,4425036
2008,815,1,1,2,20,2,2,9,2,40,1837871
2009,2243,4,1,2,32,3,4,6,3,23,3714957
2010,740,4,4,2,20,2,7,10,7,24,4916775
2011,3719,3,3,3,21,3,7,4,2,13,4690482
2012,3697,2,1,3,18,1,1,7,10,39,2125672
2013,896,4,4,2,28,1,3,5,5,47,3971304
2014,4276,1,5,2,21,1,4,7,4,48,3216116
2015,2600,6,5,3,30,0,3,7,9,43,5608177
2016,2125,2,1,2,30,2,5,9,5,17,2899886
2017,1449,2,5,3,39,1,5,1,3,40,2979875
2018,754,3,4,3,30,3,7,3,6,10,4299459
2019,2884,4,2,1,13,3,2,6,6,21,3986796
2020,2125,1,1,3,18,0,4,10,2,33,2190946
2021,3107,5,4,1,23,0,1,6,6,50,4704654
2022,3286,5,4,3,16,1,8,9,8,14,6166060
2023,775,5,5,1,28,0,1,10,10,3,5012715
2024,3816,6,5,2,14,3,4,3,1,24,6891314
2025,3659,1,4,3,8,0,6,4,4,1,3481088
2026,941,4,5,3,31,2,3,7,8,6,4815947
2027,2093,5,4,3,38,1,7,10,8,48,5133621
2028,1434,6,1,2,21,2,1,2,6,49,4262532
2029,1904,6,1,3,15,2,8,1,8,33,4919804
2030,873,3,3,1,34,0,7,1,1,37,3234637
2031,2220,4,5,2,0,0,7,3,2,33,5300984
2032,3754,6,2,1,16,2,4,7,6,25,5689045
2033,1489,1,4,3,26,0,10,6,7,9,3170933
2034,4166,4,5,2,16,0,9,4,1,20,5750680
2035,2323,5,1,3,4,1,9,3,10,19,4539718
2036,807,4,5,2,36,0,1,6,10,23,3518487
2037,2624,6,1,1,32,1,5,6,3,24,4602129
2038,4481,3,1,2,2,0,2,7,5,1,3506344
2039,3734,2,1,3,31,3,2,5,4,44,2199488
2040,3442,3,1,1,12,2,9,4,3,36,4034453
2041,3411,4,1,2,13,1,9,2,8,39,4023056
2042,4912,3,2,3,7,0,5,5,6,13,3795479
2043,4003,1,5,2,12,1,9,3,7,44,3552179
2044,1386,2,3,3,5,0,5,3,5,20,3031361
2045,1599,2,3,1,11,3,5,5,6,20,3471589
2046,1079,4,4,1,20,0,1,2,10,39,3401855
2047,3939,1,4,3,33,2,10,1,10,42,2952586
2048,4958,1,1,3,19,0,5,9,3,33,2136523
2049,3725,6,5,3,14,2,8,8,8,16,7287873
2050,3232,2,5,2,22,2,2,5,2,15,3603974
2051,977,4,3,1,21,3,4,6,7,47,4150231
2052,3853,3,3,3,19,2,6,3,6,25,3746472
2053,3293,4,2,2,16,2,2,1,9,13,3374388
2054,2966,6,3,1,21,2,8,10,3,30,6702944
2055,4959,5,4,1,25,1,6,9,7,1,6138268
2056,966,4,2,3,31,1,5,6,8,2,3887448
2057,1564,6,5,3,26,2,7,6,1,20,6771573
2058,3998,3,5,1,22,2,2,9,10,31,4217386
2059,4572,6,1,3,2,0,7,4,10,12,5223063
2060,3834,5,5,1,17,0,5,5,6,27,5418330
2061,4991,6,5,1,12,2,10,1,10,2,6992184
2062,2369,6,3,3,35,0,8,1,5,20,5163823
2063,2884,1,4,3,19,2,7,4,1,40,3582178
2064,1990,3,2,1,7,0,2,8,4,8,3112543
2065,4394,2,3,3,12,3,8,4,9,46,3883113
2066,3449,5,2,1,26,0,1,9,2,25,4417289
2067,1447,2,1,1,34,1,1,5,10,26,1131082
2068,4105,5,4,3,40,0,5,7,3,47,5274454
2069,1706,2,2,3,28,2,6,1,5,36,2568848
2070,2204,2,4,1,3,1,8,2,3,28,4050026
2071,1497,4,4,2,0,3,5,2,1,14,5231355
2072,846,2,2,2,2,3,5,10,2,30,4022445
2073,3053,2,1,2,26,1,5,1,10,25,2101242
2074,2620,4,3,3,22,1,8,8,6,21,4926334
2075,1337,1,2,3,39,1,9,5,10,46,2171095
2076,2300,3,1,2,2,2,10,10,10,44,4383586
2077,4223,3,3,3,8,2,10,8,7,4,5221579
2078,901,3,3,3,2,3,8,8,2,42,5058225
2079,4307,4,3,2,8,0,8,8,9,12,4899763
2080,2205,6,3,3,7,2,1,1,5,10,5338681
2081,3139,3,1,1,35,3,10,6,5,7,3909420
2082,4504,5,4,2,11,0,2,6,7,25,5363706
2083,1614,2,1,1,20,1,7,3,5,50,2347250
2084,1845,6,2,2,27,2,6,5,5,24,5303738
2085,3157,4,5,2,31,3,8,2,10,23,5117541
2086,3325,5,5,2,38,3,2,1,3,11,5535215
2087,2914,5,4,3,31,3,6,2,9,35,4971708
2088,1183,2,5,2,11,3,8,7,9,36,4675110
2089,4701,1,5,3,14,2,3,4,4,44,3273960
2090,3333,3,3,3,33,2,2,10,2,37,4205506
2091,4520,4,3,2,18,3,6,3,3,27,5181526
2092,2159,6,2,1,10,0,5,1,1,24,5179784
2093,844,2,1,1,33,3,10,10,4,22,3428727
2094,3737,4,2,1,14,3,4,9,10,43,4308047
2095,3231,5,3,2,12,0,3,4,10,43,4241531
2096,2820,4,3,1,8,0,10,8,1,13,5701274
2097,702,6,4,3,17,2,10,6,10,29,6526991
2098,4038,4,3,2,7,2,3,6,4,11,4746020
2099,3128,3,4,2,39,0,4,3,10,16,3246828
2100,1035,1,2,3,14,0,9,2,2,10,2192979
2101,924,3,4,2,17,1,7,1,2,9,3926524
2102,647,4,5,3,15,2,5,4,7,26,4877600
2103,2139,4,4,2,14,2,3,9,8,39,5049190
2104,2430,6,2,2,37,2,5,3,1,32,5162559
2105,2675,4,2,1,19,1,7,5,9,50,4182626
2106,3833,3,3,2,33,3,9,3,6,1,4594029
2107,4319,2,1,1,10,0,3,4,5,31,2163301
2108,1126,6,3,3,29,2,4,5,1,19,5709612
2109,1567,2,4,2,5,2,5,10,8,19,3983409
2110,908,1,4,2,16,0,7,5,2,2,2856519
2111,2305,5,5,2,37,1,2,3,6,35,4680822
2112,4136,1,1,1,36,3,5,3,10,13,1496887
2113,1582,2,4,2,22,3,1,8,7,45,3189884
2114,4643,2,4,3,40,2,9,6,1,13,4689209
2115,2399,3,3,2,5,0,10,5,3,42,4128793
2116,2056,3,1,3,12,3,1,6,2,18,3285670
2117,3576,1,4,2,9,1,8,10,7,22,4129083
2118,2107,6,2,3,26,3,5,2,1,7,5553628
2119,2680,5,2,3,29,2,1,2,7,38,3615830
2120,906,4,5,3,6,1,10,7,1,29,5786064
2121,3002,2,1,2,22,1,10,10,6,32,3413259
2122,4348,2,1,2,23,2,4,4,10,36,2331903
2123,4963,5,3,2,0,3,4,5,7,36,5888876
2124,1982,4,3,2,34,3,8,9,10,11,5079773
2125,2945,4,2,3,0,2,5,7,1,40,4878433
2126,3048,5,5,2,28,0,1,7,9,50,4666498
2127,2238,4,3,2,30,0,7,8,10,17,4476904
2128,3968,2,4,3,8,3,3,3,6,28,3890105
2129,912,3,3,1,39,3,9,4,2,27,4395937
2130,1064,6,2,3,7,1,6,8,3,35,5389384
2131,2154,3,3,1,10,2,9,8,10,19,4316992
2132,4992,6,1,1,13,3,2,10,5,26,5448125
2133,4387,4,1,3,22,1,4,6,10,39,3266368
2134,1381,1,2,2,35,3,3,4,4,3,2128026
2135,4496,5,2,3,24,3,5,6,10,45,5001731
2136,4521,3,4,1,13,2,4,5,9,37,4173772
2137,2944,3,2,1,5,2,5,4,9,19,3456240
2138,3557,1,2,2,27,3,1,10,7,35,2262928
2139,3878,3,3,1,5,2,1,10,6,33,3923355
2140,653,6,3,1,24,2,6,2,4,49,5017981
2141,2142,1,2,3,15,2,2,5,5,11,2053521
2142,1717,2,3,3,16,0,2,4,9,33,2009946
2143,4863,5,3,3,29,3,10,7,7,33,6228968
2144,2820,4,3,3,32,0,4,6,9,27,3796874
2145,3375,2,5,2,4,2,3,2,4,33,3678660
2146,3521,5,2,1,4,1,6,9,4,30,5229076
2147,2776,1,1,1,9,3,10,7,2,12,3360723
2148,1756,2,2,3,14,1,2,3,7,31,1887683
2149,717,5,4,2,19,2,7,1,8,43,4848669
2150,2680,5,1,2,16,2,5,8,5,42,4864953
2151,1454,4,1,3,38,2,9,4,10,19,3428683
2152,1496,5,2,3,0,3,1,10,6,25,5266083
2153,3306,2,2,2,32,1,9,6,1,35,3652035
2154,3375,5,3,2,3,2,6,4,6,39,5548679
2155,2664,4,1,1,12,1,5,9,8,26,3750176
2156,915,2,4,2,3,0,3,7,5,1,3348160
2157,3608,1,5,2,28,2,6,7,1,32,3773502
2158,2724,2,4,2,3,1,7,6,9,12,3956653
2159,2874,1,4,2,29,0,9,9,7,5,3298613
2160,2463,5,4,2,12,1,2,3,7,30,4623130
2161,3396,3,3,3,13,1,10,7,4,8,4932196
2162,2907,3,2,2,15,2,8,1,7,47,3405110
2163,1686,3,1,3,36,2,4,5,1,49,2958305
2164,1812,4,3,1,3,3,6,10,4,34,5426668
2165,630,4,5,1,34,1,3,4,1,39,4563871
2166,2656,1,2,1,1,2,1,4,5,38,2150931
2167,4778,3,4,2,27,2,10,9,5,31,5122878
2168,2401,6,2,1,25,3,1,7,5,29,4983635
2169,2022,5,2,1,29,0,3,5,3,28,3867282
2170,2302,2,2,1,2,1,2,9,3,16,3125116
2171,3428,5,5,3,30,3,7,1,6,29,5644000
2172,2319,6,3,3,20,1,4,3,1,21,5185125
2173,639,3,1,2,15,1,7,8,6,25,3500423
2174,4282,1,3,1,15,2,4,5,1,28,3149081
2175,3333,3,1,2,38,0,3,2,9,40,2095628
2176,2251,2,4,1,30,2,7,10,9,27,3844054
2177,2500,5,1,1,20,1,10,4,6,6,4779621
2178,979,1,4,3,24,1,5,6,6,39,2636267
2179,2274,2,4,1,11,0,3,6,1,28,3578171
2180,4642,6,2,3,4,3,3,2,6,27,5270611
2181,828,2,2,1,40,1,3,5,1,13,2233118
2182,4936,5,4,2,39,1,7,6,8,15,5257012
2183,4469,2,5,2,1,0,6,3,1,39,4056725
2184,2002,4,5,2,19,2,9,8,7,38,5849275
2185,4231,5,4,2,14,0,4,1,10,27,4451927
2186,3429,6,4,1,5,1,8,3,2,17,6583478
2187,4856,5,2,3,34,1,3,10,7,41,4779351
2188,3863,4,4,1,31,0,6,9,6,16,4696736
2189,4843,1,1,3,16,0,7,2,5,35,2183477
2190,1638,1,5,1,39,1,3,5,6,6,2519312
2191,1588,1,4,1,10,3,7,10,1,40,4190366
2192,934,1,4,3,23,2,10,8,1,25,3728939
2193,3574,6,4,1,14,1,7,8,9,31,6577562
2194,1172,4,2,2,26,0,4,1,3,50,3271769
2195,3268,6,4,1,7,3,2,2,9,6,6058417
2196,4755,5,1,2,32,3,2,8,2,17,4776610
2197,2634,5,5,1,8,2,4,8,7,7,5893908
2198,917,6,1,2,40,2,1,6,9,10,4168513
2199,3991,6,3,2,11,3,5,1,5,30,6158981
2200,2618,6,2,3,12,3,10,3,2,15,6002385
2201,4262,5,1,1,12,2,5,3,10,5,4642414
2202,1343,2,2,1,35,1,3,5,8,1,2177177
2203,4293,6,4,1,27,2,1,5,9,39,5733605
2204,2918,5,5,1,3,2,3,9,2,17,6132584
2205,4881,5,2,1,23,1,3,4,3,38,4333082
2206,4886,6,3,2,16,2,3,10,7,6,6459762
2207,1405,1,1,3,33,2,2,1,5,46,1120660
2208,2862,6,5,3,34,3,3,5,8,42,5950785
2209,3418,3,2,1,39,2,8,2,7,35,3361287
2210,4931,5,5,1,25,3,7,2,9,43,5685420
2211,3346,4,4,1,22,3,2,4,5,41,4777281
2212,4185,6,2,3,35,3,2,5,3,37,5519894
2213,829,5,2,3,22,3,1,5,7,20,4408927
2214,1527,6,5,2,8,1,3,9,8,46,6110533
2215,3357,3,3,3,3,2,10,7,9,11,4895985
2216,4337,3,4,2,35,3,8,10,7,37,5218208
2217,3040,2,4,1,34,3,10,3,10,40,3741689
2218,2413,4,5,2,8,2,2,4,2,15,5253622
2219,3556,4,2,1,30,3,3,7,3,35,4511234
2220,2995,6,2,2,29,1,8,1,3,23,5215683
2221,1525,2,3,1,15,1,2,4,9,42,2302878
2222,3727,1,4,3,11,1,1,5,10,7,2437870
2223,3121,1,3,3,24,3,7,8,7,4,3375186
2224,4395,5,1,3,39,1,1,5,9,40,3281141
2225,773,6,4,2,4,2,8,5,4,46,6408177
2226,3828,1,4,3,40,3,9,4,8,17,3456310
2227,1324,6,5,3,9,1,5,2,9,25,5742497
2228,2308,5,3,3,11,3,5,8,7,12,5759493
2229,3428,5,1,3,4,2,6,7,3,32,4907978
2230,2904,3,5,1,34,0,7,7,9,31,4303874
2231,1698,6,5,2,15,2,4,5,4,9,6446399
2232,2549,5,3,2,8,0,1,10,1,36,5081062
2233,2565,6,1,3,27,3,7,7,6,4,5335886
2234,3889,1,2,3,22,2,10,8,3,35,3493861
2235,3153,1,5,1,30,2,8,6,10,45,3585646
2236,3761,1,5,3,40,3,7,6,8,8,3677582
2237,880,2,2,2,10,2,4,6,8,31,2793504
2238,1709,6,1,2,8,1,2,3,9,16,3968830
2239,855,2,3,1,19,1,4,5,5,43,2868147
2240,4227,3,3,1,30,0,9,9,3,31,4239104
2241,4388,3,5,2,40,2,8,8,1,35,5320804
2242,1157,5,5,2,2,1,10,8,5,24,6366790
2243,3446,1,3,1,3,0,3,8,7,23,2382790
2244,757,2,2,2,11,3,4,3,2,50,2586939
2245,1550,5,2,1,2,2,9,1,10,27,4798631
2246,2937,2,1,3,15,3,8,7,1,2,3488753
2247,2984,1,4,1,2,0,1,5,3,40,2804076
2248,1238,5,5,2,2,1,3,1,1,8,5323533
2249,888,6,5,1,12,2,8,4,7,21,6333125
2250,1995,5,1,3,26,2,6,9,5,12,4801593
2251,616,5,5,3,38,2,2,8,4,35,5183246
2252,2766,3,4,2,40,0,10,4,10,27,3920611
2253,2938,6,3,3,29,3,8,8,8,23,6407664
2254,3493,1,2,1,31,0,9,8,4,42,2736607
